domain,url,title,title_len,description,desc_len,og_title,og_description,og_image,og_url,twitter_card,canonical,viewport,robots_txt,sitemap_xml,h1_count,img_no_alt,score,error
zzzremake.github.io,https://zzzremake.github.io/site/,ZzzRemake's 自留地,15,Description will go into a meta tag in <head />,47,True,True,True,True,True,True,True,False,False,1,1,78,
blog.clearligh.top,https://blog.clearligh.top,自僱落葉竟痴迷 | 无暇取悦，一心精进,19,无暇取悦，一心精进,9,True,True,True,True,True,True,True,False,False,0,17,78,
nkmon.com,https://www.nkmon.com,南柯一梦-藏在字里的山河与旧梦,15,藏在字里的山河与旧梦,10,True,True,True,True,False,False,True,True,True,1,25,78,
amber6hua.github.io,https://amber6hua.github.io,Amber - 六花丶紫,12,Amber Room,10,True,True,True,True,True,True,True,False,False,1,0,78,
flwty.cn,https://www.flwty.cn,Flwty - 漫步天际边,13,这是Flwty的小站，会分享一些有趣的内容。网站正在完善中...,32,True,True,True,True,True,True,True,False,False,1,0,78,
blog.pptcar.com,https://blog.pptcar.com,繁华是客 - 人来人往,11,"Hexo Theme Redefine, Redefine Your Hexo Journey.",48,True,True,True,True,True,True,True,False,False,1,2,78,
lafoyer.com,https://www.lafoyer.com,栖梦集 – 一席小筑结网缘，半分禅意伴闲言,21,一席小筑结网缘，半分禅意伴闲言,15,True,True,True,True,False,False,True,True,True,1,26,78,
qs100371.top,https://qs100371.top,折腾日记,4,"It's just a note, not a guide.",30,True,True,True,True,True,True,True,False,True,1,2,78,
skira.top,https://www.skira.top,桜紺狸の部落阁 - 一个闲聊萌新的技术动漫交流小窝,25,,0,True,True,True,True,True,True,True,False,True,1,1,77,
ftz.is-a.dev,https://ftz.is-a.dev/,Loading...,10,介绍 Introduction 链接 Links 联系方式 Contact 友链 Friends 博客 Blog,56,True,True,False,False,False,True,True,False,True,1,0,77,
baozongwi.xyz,https://baozongwi.xyz/,baozongwi's blog,16,"Currently exploring Java security and internal network penetration, with CTFs as a hobby.",89,True,True,False,True,False,True,True,False,True,1,0,77,
loafing.cn,https://loafing.cn,若风,2,相逢的人总能相逢,8,True,True,False,True,True,True,True,True,True,0,0,76,
fx7.top,https://fx7.top,人家故里,4,以梦为马，不负韶华,9,True,True,True,True,True,False,True,True,True,11,3,76,
chirmyram.top,https://www.chirmyram.top,七米蓝,3,七米蓝的博客,6,True,True,True,True,True,False,True,True,True,1,0,76,
烫烫烫的锟斤拷.top,https://烫烫烫的锟斤拷.top/,烫烫烫的记事本,7,A place where technology meets imagination.,43,True,True,True,True,True,False,True,True,True,0,0,76,
panjinbo.com,https://www.panjinbo.com,Jinbo Pan,9,Jinbo Pan Website | 颈脖的个人网站,27,True,True,False,True,True,True,True,True,True,1,1,76,
shifeiyu.cn,https://shifeiyu.cn,是飞鱼 - SHIFEIYU Blog,19,一个热衷于分享见闻和科技信息的站点！,18,True,True,True,True,True,False,True,True,False,0,3,76,
micfong.space,https://micfong.space,Micfong's Space,15,"I'm Zixuan Zhang, also known as Michael or Micfong (/mɪk'fɔːŋ/, /mɪk'fɑːŋ/, or any other pronunciation as you wish), a mathematics student at the University of Cambridge and a tech enthusiast. I am a ",650,True,True,False,True,True,True,True,True,False,0,2,76,
zzzhome.cc,https://zzzhome.cc,zzzHome,7,家庭博客，技术相关及生活的分享,15,True,True,False,True,True,True,True,True,True,1,11,76,
blog.ymbit.cn,https://blog.ymbit.cn,YanMoBlog,9,用代码表达言语的魅力，用代码书写山河的壮丽,21,True,True,False,True,True,True,True,True,True,1,3,76,
xiaoa.me,https://xiaoa.me,半日闲,3,偷得浮生半日闲,7,True,True,True,True,True,False,True,True,True,0,0,76,
blog.aloys233.top,https://blog.aloys233.top,Aloys23 Blog - Drift along,26,Aloys23 Blog - Drift along,26,True,True,False,True,True,True,True,True,False,0,0,76,
blog.verynb.net,https://blog.verynb.net,晴雀堂,3,天行健，君子以自强不息,11,True,True,False,True,True,True,True,True,True,1,1,76,
mubeiyizhimao.top,https://www.mubeiyizhimao.top,慕北一只猫,5,记着也好，忘掉也罢，有一个一直都在的人或事物，总是好的。,28,True,False,True,True,True,True,True,True,True,0,0,76,
blog.7wate.com,https://blog.7wate.com,仲平,2,仲平的个人博客，记录思考、旅行与创作。,19,True,True,False,True,True,True,True,True,True,1,0,76,
boyoung.top,https://www.boyoung.top,山雀与理想三旬,7,慢慢理解世界，慢慢更新自己。,14,True,True,True,True,True,False,True,True,True,1,0,76,
pinaland.cn,https://pinaland.cn/,空屿,2,"摄影,动漫,游戏,开箱,旅游,记录我的生活所见所闻",25,True,True,True,True,True,False,True,True,True,1,0,76,
blog.ninc.top,https://blog.ninc.top,呢喃Ninc,6,以乐观为笔，绘就多彩生活。分享前端开发、技术经验和资料速查等内容。,33,True,True,True,True,True,False,True,True,True,0,2,76,
blog.cmyr.ltd,https://blog.cmyr.ltd,草梅友仁的博客,7,草梅友仁为自己写的博客。微信公众号：草梅友仁的后花园,26,True,True,False,True,True,True,True,True,True,1,1,76,
kinsey973.github.io,https://kinsey973.github.io/,北沐城歌,4,山行野宿，孤身万里,9,True,True,True,True,True,False,True,True,True,0,0,76,
zanks.link,https://www.zanks.link,喂养基金会,5,让我们一起投喂基金吧,10,True,True,False,True,True,True,True,True,True,0,6,76,
programnotes.cn,https://programnotes.cn/,编程笔记,4,"交流编程经验与AI工具使用心得,践行学、享、记之道",25,True,True,False,True,True,True,True,True,True,1,1,76,
lomtom.cn,https://lomtom.cn,lomtom,6,探索云原生开发的威力，结合Go编程语言、Docker容器化和MongoDB NoSQL数据库。了解现代软件架构，这些技术如何提供可伸缩、高效和弹性的应用程序。掌握最新云原生开发趋势，优化您的软件项目，提升用户体验。,107,True,True,True,True,True,False,True,True,False,1,0,76,
moonlab.top,https://moonlab.top,MoonLab,7,To the Moon,11,True,True,False,True,True,True,True,True,True,1,2,76,
masle.top,https://masle.top,Masle的小客栈,9,一起向着未来奔跑和冒险吧,12,True,True,True,True,True,False,True,True,True,0,0,76,
yunyoujun.cn,https://www.yunyoujun.cn,云游君的小站,6,希望能成为一个有趣的人,11,True,True,True,True,True,False,True,True,True,0,0,76,
helywin.com,https://www.helywin.com,封楚寒的空中花园,8,分享编程开发以及个人读书笔记,14,True,True,False,True,True,True,True,True,True,1,3,76,
mizunashiutsuru.github.io,https://mizunashiutsuru.github.io/,「水无映」の庭園,8,言葉だけ.,5,True,True,True,True,True,False,True,True,True,0,0,76,
blog.horonlee.com,https://blog.horonlee.com,皓然小站,4,分享生活和技术的点滴,10,True,True,True,True,True,False,True,True,True,0,2,76,
hovthen.com,https://www.hovthen.com,万里淘知,4,淘知路远，万里相伴！,10,True,True,True,True,True,False,True,True,True,1,0,76,
blog.ning.moe,https://blog.ning.moe/,某科学的贝壳的博客 - 一个贝壳的博客,19,一个贝壳的博客,7,True,True,False,True,True,True,True,True,False,6,0,76,
blog.iqzhi.com,https://blog.iqzhi.com,秋至、枫以落,6,如果时间可以静止，我希望就停在此刻。,18,True,True,False,True,True,True,True,True,True,1,0,76,
lylyl.cn,https://www.lylyl.cn/,时光·李记 - Wing_Li,15,"Android/Flutter 开发者
懂点其他语言
有点碎碎念",32,True,True,True,True,True,False,True,True,False,0,31,76,
blog.fufu.ink,https://blog.fufu.ink,空想笔记,4,弱小和无知不是生存的障碍，傲慢才是,17,True,True,False,True,True,True,True,True,True,1,0,76,
ygxz.in,https://www.ygxz.in,一个小站 -,6,一个小站旨在记录网络上各种有趣的项目，在互联网上淘金。站长互联网原住民一枚，会和小伙伴共同分享当下互联网生活所感。,57,True,True,False,True,True,True,True,True,False,0,10,76,
ycyc.win,"https://ycyc.win",渊澄,2,iYCYC.com,9,True,True,False,True,True,True,True,True,True,1,1,76,
jackcipher.github.io,https://jackcipher.github.io/,Jack,4,Jack's Blog,11,True,True,False,True,True,True,True,True,True,0,2,76,
hechuan.me,https://hechuan.me/,也被放进河川,6,少女祈祷中...,8,True,True,True,True,True,False,True,True,True,1,8,76,
yxbug.ren,https://yxbug.ren,YUEXIABUG,9,愿指引明路的苍蓝星为你闪耀,13,True,True,True,True,True,False,True,True,True,0,4,76,
cynosura.one,https://cynosura.one,首页 - Cynosura,13,赤茶的个人页面,7,True,True,True,True,True,False,True,True,False,1,14,76,
ordchaos.com,https://www.ordchaos.com,谐元场域,4,大抵是序炁的龙窝,8,True,True,True,False,True,False,True,True,True,0,0,76,
wangyunzi.com,https://wangyunzi.com,长街短梦,4,此行山高路远，我只剩口袋玫瑰一片。,17,True,True,False,True,True,True,True,True,True,0,0,76,
shockerli.net,https://shockerli.net,格物,2,无善无恶心之体，有善有恶意之动。知善知恶是良知，为善去恶是格物。,32,True,True,False,True,True,True,True,True,True,10,0,76,
hetong-re4per.com,https://www.hetong-re4per.com/,瞳のBlog,6,HeTongRe4per's website,22,True,True,False,True,True,True,True,True,True,1,5,76,
lapis.cafe,"https://www.lapis.cafe",时歌的博客 | Boundary of Thought,27,探索金融、社会与人工智能的交汇点,16,True,True,False,True,True,True,True,True,False,1,2,76,
wayjam.me,https://wayjam.me,WAYJAM,6,The WayJam Blog,15,True,True,False,True,True,True,True,True,True,0,0,76,
malei.net,https://www.malei.net,三石笔记,4,行走荒野，栖居数字；以锤探石，以墨存思,19,True,True,False,True,True,True,True,True,True,1,10,76,
luming.cool,https://luming.cool,路明笔记,4,一位高中技术宅的 Blog,13,True,True,True,True,True,False,True,True,True,1,0,76,
blog.huaxiangshan.com,https://blog.huaxiangshan.com/zh-cn/,滑翔闪'S BLOG,10,This is my cool site,20,True,True,False,True,True,True,True,False,True,9,0,75,
pandax.wiki,https://pandax.wiki,PandaX Blog - 生命不息，折腾不止,23,生命不息，折腾不止,9,True,True,False,True,True,True,True,False,True,0,5,75,
soogf.com,https://soogf.com/,壮志凌云 - 前端程序员/励志成为全栈工程师,22,主要技术编程、前端、后端等计算机相关的东西，个人生活感悟,28,True,True,False,True,True,True,True,False,True,1,6,75,
blog.xenoecho.top,https://blog.xenoecho.top/,XenoEcho's Blog,15,,0,True,False,True,True,True,True,True,True,True,0,12,75,
overstars.github.io,https://overstars.github.io/,零岛,2,I despised my soul when I saw her being meek that she might attain height.,74,True,True,False,True,True,True,True,False,True,2,0,75,
xiaofengqwq.com,https://xiaofengqwq.com,小枫_QWQ个人主页 - 前端与后端开发者的个人网站,26,小枫_QWQ的个人主页，展示了小枫_QWQ作为一个业余网页开发者的个人项目与经验，专注于前端和后端开发技术。,54,True,True,False,True,False,False,True,True,True,1,0,75,
yangda.vip,https://yangda.vip/,渊语 - 临渊的博客网站,12,"欢迎来到我的博客，这里致力于分享最新的产品设计技巧、用户体验优化经验、项目管理方法以及行业洞察。无论您是产品经理、设计师还是对产品感兴趣的读者，都能在这里找到有价值的内容。
本网站支持AI工具导航，拥有标书写作，长篇小说写作，需求文档API文档生成等工具。",128,True,True,True,True,True,False,True,False,False,1,32,75,
wznmickey.com,https://wznmickey.com,静静的小窝 - 记录自己的感受与收获,18,记录自己的感受与收获,10,True,True,False,True,True,True,True,False,True,1,2,75,
blog.weichky.com,https://blog.weichky.com,Weichky's Blog,14,物不可穷也，故受之以未济。,13,True,True,False,True,True,True,True,False,True,1,2,75,
oragekk.me,https://oragekk.me,主页 | Oragekk's Blog,19,「一生短暂，过程很美」 致力于分享自己涉及和了解的内容，包括但不限于编程语言、AI体验、世界探索者、极客知识| Exploration & geek enthusiast，Full-stack Front-end Engineer，UX Designer | 与你一起发现更大的世界。,142,True,True,False,True,False,False,True,True,True,1,9,75,
zeeko.dev,https://zeeko.dev,网上冲浪指南 - 你也网上冲浪啊？,17,,0,True,False,True,True,True,True,True,True,True,0,2,75,
blog.zc.wiki,https://blog.zc.wiki,终成博客 - 以时光为笔，终成岁月馈赠,19,以时光为笔，终成岁月馈赠,12,True,True,True,True,True,False,True,False,True,13,0,75,
agen233.top,https://agen233.top,御枫林下的小窝~ - 杂七杂八奇奇怪怪qwq,22,,0,True,False,True,True,True,True,True,True,True,0,13,75,
dcbj.online,https://dcbj.online/,Welcome to DCBJ !,17,Wesley's digital garden sponsored by Quartz,43,True,True,True,True,True,False,True,False,True,2,0,75,
yufm.com,https://yufm.com,悠见YUFM | 快工具 · 慢笔墨 | Leo的个人博客,29,悠见YUFM (yufm.com) 是 Leo 的数字生活实博客。专注于用效率工具重构工作，以传统笔墨安顿灵魂。分享个人知识管理 (PKM)、自建服务、以及书法初学者的进阶心得。快工具，慢笔墨，开启数字时代的温情修行。,109,True,True,False,True,False,False,True,True,True,1,0,75,
yunyitang.me,https://www.yunyitang.me/,YUNYI BLOG - 得闲饮茶~~~,20,这里是 Yunyi 的个人博客，基本上啥都写：开发心得分享，日常吐槽吹水，偶尔也会写点正经文字。,48,True,True,False,True,True,True,True,False,True,0,0,75,
ajinol.com,https://www.ajinol.com,阿锦在线[ajinol.com] - 记录生活点滴,25,阿锦在线，记录生活中的点滴，发现有趣的事情、收藏好的文章、分享一些经验，顺便当做备忘录，记录一些事情。,51,True,True,True,True,True,False,True,False,False,0,31,75,
seandictionary.top,https://seandictionary.top/,SeanDictionary | 折腾日记 -,23,,0,True,False,True,True,True,True,True,True,True,0,1,75,
blog.boranstars.top,https://blog.boranstars.top/,星空之下 - BoranStars' blog,23,在星空之下和你相遇，这里是BoranStars的技术分享站！这里分享学术探讨、编程技术、每日心情，还有本人撰写的Fiction World。梦中的你，梦中的我，于此相遇和重聚。,88,True,True,True,True,True,False,True,False,False,1,30,75,
blog.june-pj.cn,https://blog.june-pj.cn,June's Blog - 遇事不决，可问春风,23,,0,True,False,True,True,True,True,True,True,True,1,1,75,
yunxge.cn,https://www.yunxge.cn,阿云的宝库 - 云享阁资源库,14,阿云的宝库，云享阁，科技阿云的博客，这是一个分享软件教程与科技生活的博客。用科技，爱生活！就在云享阁,50,True,True,True,True,True,False,True,False,False,1,29,75,
gopherding.github.io,https://gopherding.github.io,GopherDing's Blog,17,,0,True,True,False,True,True,True,True,True,True,1,0,75,
shiquda.link,https://shiquda.link/,shiquda 的试验田,12,shiquda 的个人博客,13,True,True,False,True,True,True,True,False,True,1,0,75,
okace.cn,https://www.okace.cn,Windsky's Blog,14,是闫立晔的个人博客，算是一些碎碎念吧。,19,True,True,True,True,True,False,True,False,True,9,3,75,
blog.rainiar.top,https://blog.rainiar.top,寒夏摸鱼站,5,稀奇古怪技术集散地,9,True,True,True,True,False,True,True,True,False,1,0,74,
kiko2568.top,https://kiko2568.top/,首页 | 方知有,8,方知有的博客,6,True,True,True,True,False,True,True,True,False,1,0,74,
eofs791.github.io,https://eofs791.github.io,Catarium,8,接下来，无用,6,True,True,True,True,False,True,True,True,False,1,0,74,
